"UPC","Description","Cat","Parent Brand","Brand","HHID","Store","date","qty","price","Online"
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",107496,9,"20-05-27",1,3.79,0
1600012506,"GM HON NT CHERIOS 15.4Z","RTE Cereal","Big G","CHEERIOS",314566,17,"21-06-28",1,3.79,1
1600027528,"CHEERIOS CEREAL CHEERIOS","RTE Cereal","Big G","CHEERIOS",232911,5,"20-07-27",1,5.19,0
1862770335,"KASHI OP ISLAND VANILLA","RTE Cereal","Kashi","Kashi",234400,21,"19-06-14",1,3.99,0
88491201786,"POST HBO VANILLA CLUSTER","RTE Cereal","Post","Honey Bunches of Oats",115375,7,"19-06-16",1,3.99,0
3800020070,"KELLOGG'S® SPECIAL K® PROTEIN CINNAMON BROWN SUGAR CRUNCH CEREAL","RTE Cereal","Kelloggs","SPECIAL K",10046,22,"21-01-18",1,3.99,0
1600016968,"HONEY NUT CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",29962,20,"21-09-20",2,9.98,0
4240024499,"MALT-O-MEAL TOOTIE FRUITIES","RTE Cereal","Malt O Meal","MALT O MEAL",157168,17,"20-01-02",1,4.39,0
3800009456,"COCOA KRISPIES CEREAL CUP","RTE Cereal","Kelloggs","RICE KRISPIES/COCOA KRISPIES",262913,7,"19-09-23",1,1.25,0
3800019888,"KLG FROOT LOOPS 14.7Z","RTE Cereal","Kelloggs","Froot Loops",79201,27,"20-03-01",1,4.69,0
1600027526,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",168071,26,"19-09-17",1,3.69,0
1600015128,"GEN MILLS COCOA PUFFS CEREAL","RTE Cereal","Big G","Cocoa Puffs",283055,25,"20-04-19",1,3.79,0
1600048793,"GM CHOCOLATE CHEX CEREAL","RTE Cereal","Big G","Chex",113015,9,"20-12-14",2,8.58,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",64900,16,"19-12-20",1,3.99,0
1600012499,"GENERAL MILLS LUCKY CHARMS REGULAR WHOLE GRAIN OAT BOX FROSTED 14.9 OZ - 0016000124991","RTE Cereal","Big G","Lucky Charms",337388,10,"20-10-04",1,4.19,0
3800063570,"KLG FROSTED FLAKES 2.1Z","RTE Cereal","Kelloggs","FROSTED FLAKES",203194,11,"20-06-26",6,7.14,0
88491211762,"POST GLD CRSP PUFF WHEAT","RTE Cereal","Post","GOLDEN CRISP",49231,8,"19-09-10",1,3.49,0
3800019904,"KLG FRST FLK 13.5Z","RTE Cereal","Kelloggs","FROSTED FLAKES",325536,17,"21-03-22",1,3.99,0
1600048794,"GEN MILLSCHEX-RICE CEREAL","RTE Cereal","Big G","Chex",219151,8,"21-12-29",1,4.39,0
3800019924,"KLG KRAVECHOCOLATE11.4Z","RTE Cereal","Kelloggs","Krave",55269,14,"21-06-26",1,4.79,0
1600012399,"GENERAL MILLS LUCKY CHARMS TOASTED OAT BOX FROSTED 10.5 OZ - 0016000123991","RTE Cereal","Big G","Lucky Charms",52995,5,"20-03-14",1,3.79,0
1600048795,"CHEX FAMILY SIZE RICE CER","RTE Cereal","Big G","Chex",145971,12,"21-05-27",1,4.99,0
3800019906,"KLG FRSTD FLAKES19.2Z","RTE Cereal","Kelloggs","FROSTED FLAKES",183370,10,"19-06-16",2,11.98,0
1600048772,"G M CHEERIOS CEREAL","RTE Cereal","Big G","CHEERIOS",201102,17,"20-05-02",1,4.29,0
1600012254,"GENERAL MILLS CINNAMON TOAST CRUNCH CINNAMON TOAST WHOLE WHEAT AND RICE BOX SWEETENED 12 OZ - 0016000122541","RTE Cereal","Big G","TOAST CRUNCH",113604,18,"19-10-04",1,3.79,0
1600014159,"CHEERIOS CEREAL CUP","RTE Cereal","Big G","CHEERIOS",43004,15,"19-12-14",2,2.58,0
1600012682,"GM APL CIN CHER 20.1Z","RTE Cereal","Big G","CHEERIOS",253972,20,"19-07-07",2,9.58,0
1600012253,"GM CINN TST CRNCH 19.3Z","RTE Cereal","Big G","TOAST CRUNCH",137331,36,"19-03-16",1,4.69,1
85514000268,"PURELIZ GRANCHOC SSLT8Z","RTE Cereal","All Other","PURELY ELIZABETH",156589,7,"20-08-02",2,11.98,0
88491228108,"POST CHIPS AHOY CER 12Z","RTE Cereal","Post","Post Cookies - Oreo, NutterButter, Chips Ahoy",241922,2,"21-03-16",1,4.49,0
5844916110,"QAI SPRFLKS OG2 COCO CNUT","RTE Cereal","NATURE S PATH","NATURE S PATH",220731,15,"19-03-25",1,4.49,0
3800014371,"KELLOGG'S® SPECIAL K® RED BERRIES CEREAL","RTE Cereal","Kelloggs","SPECIAL K",354932,25,"20-03-16",1,4.79,0
